,BTC-USD,DOGE-USD,XMR-USD,LTC-USD,DASH-USD,XLM-USD,XRP-USD,USDT-USD,ETH-USD,ETC-USD,NEO-USD,MKR-USD,MIOTA-USD,EOS-USD,BCH-USD,BNB-USD,TRX-USD,LINK-USD,ADA-USD,XTZ-USD,FIL-USD,THETA-USD
2016-03-30,-0.004081431986586503,-0.07874018003616345,-0.03048530134998495,-0.0021448826278104294,-0.04180287921036485,-0.02299958376083233,-0.03092782489953616,0.0,0.025436688252053363,,,,,,,,,,,,,
2016-03-31,0.004611669609792424,-0.004273536696165814,-0.031194863384463645,0.011697833636866717,0.014770809531440943,-0.005885168698893439,0.008046947193924625,0.0,-0.0459637688490484,,,,,,,,,,,,,
2016-04-01,0.0029539281818384833,-0.03862659148276071,0.04339408710359183,-0.005256295557135693,0.02719037021956061,0.009866758160223199,0.0036530878301084257,0.0,0.022808819549609227,,,,,,,,,,,,,
2016-04-02,0.006969553173317822,0.008928574328874284,0.05960603336404979,0.006839628282031551,-0.002086808902665549,0.02051787359077939,0.011188990557079892,0.0,-0.00554718327323489,,,,,,,,,,,,,
2016-04-03,7.367034810568107e-05,-0.02212393312277139,-0.003467796039982929,0.0001747515637193775,-0.00811658702322271,0.05792244410424674,0.00026663314352570744,0.0,0.0016726238595110576,,,,,,,,,,,,,
2016-04-04,0.001282973209025151,-0.004524855593738053,0.0345716755936325,-0.0037055327303422425,-0.0050985147609247106,0.038009022029144246,-0.0015993724154468314,0.0,-0.03967881920147065,,,,,,,,,,,,,
2016-04-05,0.006136043065408936,-0.027272736292454525,-0.04712743922380902,0.00032609740836164747,0.01641254450306251,-0.05841329063082734,-0.002269376134478085,0.0,-0.06446005167669766,,,,,,,,,,,,,
2016-04-06,-0.0014550960929827772,0.009345797570211367,-0.006100182252416708,0.0013162092440548445,-0.007354304531091427,0.0013888995183839459,-0.023815889217715824,2.0027160644309205e-05,0.02369206573035454,,,,,,,,,,,,,
2016-04-07,-0.0015776541495821084,-0.018518524756284238,-0.007757907372330064,-0.0032586282142532674,-0.01699333517746815,-0.0036984874296193126,-0.05770287427765419,0.0,-0.057620656928039304,,,,,,,,,,,,,
2016-04-08,-0.0056677101359551285,-0.004716948430517953,-0.17483520493990656,-0.007718857505062293,0.013189155586254442,0.013457070299201623,-0.02967275017863258,-2.002675956513933e-05,-0.034768666954703153,,,,,,,,,,,,,
2016-04-09,-0.0022314512070426007,-0.01421804837459506,-0.08782923577578672,-0.0012638087018597144,-0.04555895014373024,-0.07646524720292658,-0.05741266686691171,0.0,-0.05853844818676002,,,,,,,,,,,,,
2016-04-10,0.005133352639766775,-0.01923077595759992,-0.029586333517440333,0.003354850704473389,-0.020189330598699318,-0.0669310762420483,-0.055820629165579616,0.0,-0.023417005371792587,,,,,,,,,,,,,
2016-04-11,0.0021799924988104014,0.049019625326417904,-0.06699024246754526,0.004580133383307539,-0.02858265926192305,0.011158365229481992,0.01869633659381953,-0.00013899803161621094,-0.03273712460642153,,,,,,,,,,,,,
2016-04-12,0.00640736011028098,0.07009344777588433,-0.06497723303455027,0.004796730800812998,0.02299002733870492,-0.016815559595505514,-0.026951071148009764,0.00013901735475485566,-0.1389992531723625,,,,,,,,,,,,,
2016-04-13,-0.0034243365177535345,0.021834100538966172,0.077714495063965,-0.00566724661273188,0.0008599756070042375,-0.00427582080580402,-0.03228548068075732,0.0,0.08090369757660576,,,,,,,,,,,,,
2016-04-14,0.0012932739384234893,-0.017094022409025356,-0.023129573630203626,0.00023158298749859085,-0.014571768764697901,0.00751475593900186,0.10430208082327175,0.0,0.04261589489550088,,,,,,,,,,,,,
2016-04-15,0.012800447792337577,0.013043450752310726,-0.016200535017467654,0.012106424910558244,-0.06010050804425093,0.001065538229850338,0.021466029643426143,0.0,-0.01722386280127519,,,,,,,,,,,,,
2016-04-16,0.0019989580164132548,-0.012875509675941532,-0.012283079148731724,-0.0015280230883168988,0.04600676982576579,0.022884501564323534,0.013387327039698915,0.0,0.04448987010685079,,,,,,,,,,,,,
2016-04-17,-0.007369276722496432,-0.01739130984931181,0.05967077186065772,-0.004902487700449432,0.014931343042391854,-0.011966671540521667,-0.0016897567180830242,0.0,0.08125910044789841,,,,,,,,,,,,,
2016-04-18,0.0027890019357359463,-0.0044248123801289285,0.07510079427615035,-0.005334937344473545,-0.026439098298768227,0.00210638778644312,0.07508847492951398,0.0,-0.02933687411890573,,,,,,,,,,,,,
2016-04-19,0.01614126104469693,-0.013333305738814416,-0.002683618766072482,0.0138193288721562,0.026606371814816177,0.013662619230889739,0.0187491485869411,0.0,-0.03553787662667374,,,,,,,,,,,,,
2016-04-20,0.013501454267428992,0.01801802392361007,-0.04401618537765273,-0.0020669131189617884,-0.006880339827765147,-0.0005184072597810285,0.01770160506598817,0.0,-0.028582171527171463,,,,,,,,,,,,,
2016-04-21,0.018206117703021496,0.0,-0.0800521985997702,0.02074808505451653,-0.02449633525986994,-0.028008330699711537,0.026090530619872654,0.0,-0.04295166938829953,,,,,,,,,,,,,
2016-04-22,-0.008206015200358463,-0.008849560371321119,0.0032704596313237744,-0.00810725758147779,0.013911882429843425,0.022945622053874848,-0.020045737924350604,0.0,-0.03467096042593576,,,,,,,,,,,,,
2016-04-23,0.010196625886370603,0.0,0.05732290773304838,0.00457936189895336,0.03714711493613243,0.004694810591294729,0.008511807524623327,0.0,0.06054399086571083,,,,,,,,,,,,,
2016-04-24,0.018372885211030088,0.01339282901094574,-0.021251550877581904,0.08917757256459247,-0.01059348525254844,-0.007268946110110308,-0.01293221129207267,0.0,-0.035376405627315144,,,,,,,,,,,,,
2016-04-25,0.006260976858004641,0.0,-0.06035683829623539,0.04953148096445115,-0.04258383196404114,-0.018828473409715385,0.004413153752866439,0.0,-0.055866884290199925,,,,,,,,,,,,,
2016-04-26,0.010105617014595225,0.013215895743313943,-0.07244572597525689,0.0614106810365489,-0.015024238588673966,-0.030383779001500466,-0.025813543793742788,0.0,-0.020822467323701077,,,,,,,,,,,,,
2016-04-27,-0.04591822169655291,-0.02608696477418515,0.06472502576164674,-0.03858081256781354,0.03411856413668479,0.00714677437719069,-0.0521493403033062,0.0,0.0490642612767318,,,,,,,,,,,,,
2016-04-28,0.00972363594039427,0.017857148657302258,-0.03901839098840354,-0.026019903858047422,0.027280647718208595,0.03930129200673438,-0.005799265854710689,0.0,-0.07570132354158399,,,,,,,,,,,,,
2016-04-29,0.013554230788261457,-0.008771932623557244,-0.02333127623036846,0.006625311412040258,0.022172702863314075,-0.02888653082634396,0.010918315239453635,0.0,0.03970147094586407,,,,,,,,,,,,,
2016-04-30,-0.014895707782496825,0.0,0.03717732592001899,-0.0403424785053802,0.03526292093328953,0.001622511008571248,0.007841421904557278,0.0,0.1819280058259214,,,,,,,,,,,,,
2016-05-01,0.007934115717358248,0.0,-0.0024483416367848676,0.012418873513821094,-0.005483007381285598,0.01673866250239464,-0.003082852638781941,0.0,0.0036896264583221594,,,,,,,,,,,,,
2016-05-02,-0.015946873919432947,0.013274308362070775,0.05479862139651681,-0.006717571594908489,0.004717049325426936,-0.00796601043584444,-0.011338520132366026,0.0,0.14883851496535017,,,,,,,,,,,,,
2016-05-03,0.01267230044731571,-0.004366781980631229,-0.05823133360276278,0.016466015678976653,-0.0037325088416230168,-0.0032120158559375556,-0.022937113184336666,0.0,-0.08382503410001119,,,,,,,,,,,,,
2016-05-04,-0.007954628089030136,-0.01315793084761585,0.009048288690515216,0.001571777699570731,0.005033043678231763,0.001611183073547906,-0.03612807473976776,0.0,0.011008161560510432,,,,,,,,,,,,,
2016-05-05,0.002807178430441981,-0.0177777841018274,-0.010490412611232514,-0.008791501921454947,-0.0016853478748041217,-0.013404802977840857,-0.020559870248196832,0.0,0.04380079815192972,,,,,,,,,,,,,
2016-05-06,0.025954478142589776,0.018099554066358436,-0.032392622004070226,0.0291503199329064,-0.008578765607260674,-0.005978306258321298,0.03326339014958046,0.0,-0.04879460815556924,,,,,,,,,,,,,
2016-05-07,-0.0023215385699234536,-0.008888892050913588,0.002953923587758478,0.034363225809147746,-0.02729831263479887,-0.008201201833887395,0.01422097101475539,0.0,0.002553909113486297,,,,,,,,,,,,,
2016-05-08,2.615586981646878e-05,-0.0044842739146548904,-0.033488694793735174,-0.003872579441852708,0.017003083294753862,-0.009922769919723406,-0.013251184655945769,0.0,0.011997221162641791,,,,,,,,,,,,,
2016-05-09,0.004219836398980714,0.009009011961804925,-0.029618376135605917,0.030037009869863684,-0.015000411823231197,0.0033407177548638867,-0.0007807316277712584,0.0,-0.01952980080701372,,,,,,,,,,,,,
2016-05-10,-0.020821643056809114,-0.017857148657748678,0.004930964831445728,-0.0584947601666872,0.02930179249114717,-0.015538280032692087,-0.019846892840702957,0.0,0.006860746076390312,,,,,,,,,,,,,
2016-05-11,0.00406526543244512,0.0181818241952727,0.03646572885467747,0.016527271042875213,-0.004409579653149476,0.01296501818021234,-0.013233408198976893,0.0,0.06780521919487703,,,,,,,,,,,,,
2016-05-12,0.004501586822668102,0.049107126325996786,0.01856208669993631,-0.006560599274562762,0.004181844594116635,0.001669461843715192,-0.0035546457182088487,0.0,0.006154347239359037,,,,,,,,,,,,,
2016-05-13,0.001987884393882755,0.00425535155975032,-0.03186708624461421,0.017859324139472665,0.027341036586163048,-0.016666664510796347,-0.009404892894126715,0.003260016441345215,0.04462209170019471,,,,,,,,,,,,,
2016-05-14,2.1431353198764214e-06,-0.021186478039994627,-0.010460445937852003,0.021509647903084517,-0.003344746826872913,0.006214736680361765,-0.00589298953013595,0.00031891805505135373,-0.025403085004596093,,,,,,,,,,,,,
2016-05-15,0.004163098409817101,0.0,-0.017966548017975703,0.013216555719133938,0.007702519374722661,-0.010668179477486661,-0.0019759742388746337,-0.0035672036774589966,-0.027085795201387652,,,,,,,,,,,,,
2016-05-16,-0.007441514332660049,-0.008658011657909359,-0.006636131533465095,-0.013927740705881209,0.039315677996412335,-0.021566433538709462,-0.006434515697647414,0.0,0.12135189547361414,,,,,,,,,,,,,
2016-05-17,-0.0008367147643265627,-0.013100409486872522,-0.006125682687976086,-0.005840423255436322,0.017973966744198933,-0.018561491499114124,0.0001660203831501672,0.0,0.0919767760800212,,,,,,,,,,,,,
2016-05-18,0.0018422870722276663,0.008849560370878695,0.03344103325086256,0.005043798033071978,-0.0025022912449363943,0.011229331377694773,0.0008301187525154852,0.0,0.1114700076277999,,,,,,,,,,,,,
2016-05-19,-0.034983122389776966,-0.01315793084761585,0.015529265268539039,-0.042423369286919255,0.04195680730637674,-0.029222695367838836,0.000663575081438994,0.0,0.08932335098070832,,,,,,,,,,,,,
2016-05-20,0.009028637197771028,0.013333370413482148,0.10382790301312461,0.012422440213745167,0.03251841166292535,-0.007224548620780702,0.008620755540099445,0.0,-0.07678557834354705,,,,,,,,,,,,,
2016-05-21,0.001156587242436613,-0.008771932623557244,0.03524752430151534,0.01893318743620287,0.0373544370780976,-0.009096420832439667,-0.015450402138002417,0.0,0.0278242432156246,,,,,,,,,,,,,
2016-05-22,-0.008720882191243562,-0.008849560371321119,-0.03759255242116599,-0.006268835914484794,-0.017946966353487026,-0.00489592690997076,-0.009015015982917873,0.0,0.01934356315443475,,,,,,,,,,,,,
2016-05-23,0.010998742961110253,0.004464254682517987,-0.025601710645297593,0.009794655569871136,0.0004940511831843519,-0.016605220475293003,-0.004548512908023383,0.0,-0.057720455362601286,,,,,,,,,,,,,
2016-05-24,0.004111152130561901,-0.004444413687900828,-0.01487108922920699,-0.004228602911775625,-0.04249026249609544,0.0056285608510080465,0.008969397566394255,2.0027160644309205e-05,-0.054169323928762614,,,,,,,,,,,,,
2016-05-25,0.008112479176510368,0.0,-0.039106580179571915,0.02385223564364969,-0.018299094415304862,-0.03606963634328275,-0.03455219116200059,-2.002675956513933e-05,-0.0162028686854645,,,,,,,,,,,,,
2016-05-26,0.008418621194288045,0.017857148657302258,-0.006596672318833097,0.0090986195311753,-0.029822693076633877,-0.03935483681989216,-0.015114656551344363,0.0,-0.007632135398302875,,,,,,,,,,,,,
2016-05-27,0.04428913780222743,0.008771932623995893,-0.001260243156873453,0.10259964305570479,0.015339920932541773,-0.030221619896132368,0.0017639929407367028,0.0,-0.09127620151234228,,,,,,,,,,,,,
2016-05-28,0.11949375254117633,0.030434760602057187,0.07059321848686162,0.04428688514257395,0.04660725967229706,0.022160590899629407,0.0005282250261684496,0.0,0.05286037702715296,,,,,,,,,,,,,
2016-05-29,-0.0071824899889741944,0.004219380007456142,-0.04133571768248434,-0.019371599222563485,0.04328831053236848,0.014227672254302659,-0.0035199141911360643,0.0,0.038468286635537696,,,,,,,,,,,,,
2016-05-30,0.014501262555236538,0.0,0.03268389533008986,0.01328737113215439,0.0017486794942758177,0.008684023151801501,0.015189013090815884,0.0,0.030355281211687846,,,,,,,,,,,,,
2016-05-31,-0.004641682676279957,-0.02941174492451748,0.019999180428528662,-0.0043845535981535955,-0.0032584028931651465,0.021854317246844168,-0.0073068639834753535,0.0,0.10624505937147855,,,,,,,,,,,,,
2016-06-01,0.01041426895780817,0.012987048984050453,-0.014940582239946987,0.019482239306029436,0.010148193884841561,-0.011665599966282691,0.01805118879096601,0.0,-0.005384551130574677,,,,,,,,,,,,,
2016-06-02,0.001959327249142495,-0.017094022409025356,0.012907886826154069,-0.005471418526605376,-0.01937455843974556,-0.00852457890096825,-0.007402322759137325,0.0,-0.01881942728866015,,,,,,,,,,,,,
2016-06-03,0.058036451231221475,0.034782556429929334,0.019987443326287657,0.03094766608647892,-0.0048112352816855886,0.011904775653698296,0.010579216889539111,0.0,0.007912345264813991,,,,,,,,,,,,,
2016-06-04,0.006207058063578019,-0.00420165164251729,0.030841050537846915,-0.010888748133373594,-0.001790146256995917,-0.001960799233041599,-0.008065921720483815,0.0,-0.007676876260777177,,,,,,,,,,,,,
2016-06-05,0.003928573369656352,0.0,0.029329236172833006,0.0010128738015575678,-0.057813439472169326,-0.01899147888624486,0.002768187276410039,0.0,0.017073743251423856,,,,,,,,,,,,,
2016-06-06,0.018365948110822705,-0.004219380007456031,0.0039384599438949675,0.030386973512602777,0.025386489869852147,-0.0013351236528201804,-0.0046583804772412085,0.0,-0.0029266711478554974,,,,,,,,,,,,,
2016-06-07,-0.015268040508522596,0.01694909610708284,-0.0018572581059540516,-0.03798622553295583,0.01699194610510868,-0.005347556546625443,0.0019067171217674872,0.0,0.041473789236205816,,,,,,,,,,,,,
2016-06-08,0.008754875243001337,0.0250000697282311,-0.005032776297396513,-0.004739306176450242,-0.0036264535142339627,0.006048354761276187,-0.0017300364835078907,0.0,-0.006498089135558605,,,,,,,,,,,,,
2016-06-09,-0.012060645948779758,0.07723576562465162,0.11493346222860179,-0.011593918796372726,-0.0073999508699874594,0.06012023206545014,0.003119527017272805,0.0,-0.0013247736778820851,,,,,,,,,,,,,
2016-06-10,0.00494225118107372,-0.018867957683117442,0.02886415745617832,0.031296909040329,0.0021409764635906825,-0.008821670063284381,-0.008984093257772163,0.0,-0.03403107134667804,,,,,,,,,,,,,
2016-06-11,0.05066413930986835,-0.026923057979784004,-0.004986678253715793,0.03594623010978282,0.008262387175694386,0.0019071982635963103,0.005230165434780165,0.0,0.020347123028280567,,,,,,,,,,,,,
2016-06-12,0.10887435032943138,0.06719361086946662,0.0970438010105017,0.0637418001083776,-0.030902760110760097,0.027918772539282877,0.01491497078392201,0.0,0.10936752715934994,,,,,,,,,,,,,
2016-06-13,0.04695709193584663,0.10370374282821015,0.02407159374281176,-0.008110893127139418,0.008035404434012072,-0.03641974306131124,-0.004784645972495838,0.0,0.11807892992601499,,,,,,,,,,,,,
2016-06-14,-0.026714363056839163,0.07382547975917508,0.08086622340640637,-0.01631279347033987,0.06308394426102804,0.1236386641457301,0.21995187473841082,0.0,0.07331265622148897,,,,,,,,,,,,,
2016-06-15,0.012996653638348121,-0.021874985220734944,0.05667681889155052,0.006871596512284972,-0.007994372229762181,-0.049030762782540926,-0.030682589989126985,0.0,-0.028523509920470036,,,,,,,,,,,,,
2016-06-16,0.1034444876069811,0.07028751795256438,0.0812233734140857,0.0803487973689132,0.05590913628760075,0.03237406783121588,-0.030637429241392677,-1.0132789611816406e-06,0.12173172873692728,,,,,,,,,,,,,
2016-06-17,-0.02270495309111209,-0.04179101676773456,0.10834702148813191,-0.01192768889150575,-0.027009616686382354,-0.014517978021306166,0.0025464194755719927,0.0,-0.2531401132221319,,,,,,,,,,,,,
2016-06-18,0.009771538594757656,0.009345774903386062,0.14673021995835733,-0.00595715049449963,-0.02410360371919562,0.035945785995157076,-0.013297471917698478,0.0,-0.26313015532435624,,,,,,,,,,,,,
2016-06-19,0.009989085573125944,0.04320993698208109,-0.07061365801382002,0.00608461706028951,-0.020962442927657476,0.04152444473433925,0.03164748058487077,0.0,0.07973908139818686,,,,,,,,,,,,,
2016-06-20,-0.034767809715171794,-0.04437877617879171,-0.019653703586030025,-0.05349515178023512,0.038059927315613695,-0.031130512958577605,-0.027447496740773403,1.0132799879158938e-06,-0.0322619470041986,,,,,,,,,,,,,
2016-06-21,-0.09572917176344398,-0.0495355325797292,-0.12272374992385371,-0.0892976105185278,-0.06166420676724371,-0.03551297289295119,-0.06851798766019057,0.0,0.12392409076527211,,,,,,,,,,,,,
2016-06-22,-0.10580625586293746,-0.13355055344670086,-0.07030961733492469,-0.18894593254728598,-0.057392152502596994,-0.053185268828242704,0.052333101131420534,0.0,-0.015901715219127754,,,,,,,,,,,,,
2016-06-23,0.046737481653341684,0.05263165380876855,0.04165836665494105,-0.015391157473495842,-0.01275885630275686,0.028395062438118845,-0.017551953676778864,0.0,0.04437533828050677,,,,,,,,,,,,,
2016-06-24,0.0662236302995558,0.0035713517281843465,0.019970424955313648,0.11130735212157306,-0.015920339370873338,0.07202880112277543,0.008305935017735688,1.001358032248767e-05,0.0479592288572217,,,,,,,,,,,,,
2016-06-25,-0.00026458086913350165,0.010676238409550676,-0.02258149924565278,-0.010756945429551856,-0.03738913455768644,0.00111982936872157,-0.0031085097898050362,0.0,-0.0034258707707114366,,,,,,,,,,,,,
2016-06-26,-0.0537584510031085,0.003521050984506946,-0.04571062101236134,-0.03750471281483492,-0.011848516490414074,0.13310965704815336,-0.0021827419275201043,0.0,-0.030301777861789003,,,,,,,,,,,,,
2016-06-27,0.04116520224071096,0.010526396409576977,-0.004561281048575783,0.011177434888413496,0.03445367268666266,0.31145108419092815,-0.0003125023874256394,-5.900800744640389e-05,0.0024331771418648618,,,,,,,,,,,,,
2016-06-28,-0.012626832312067848,0.04513882678187442,0.006703785028959519,-0.004658011988955546,-0.014039734685027838,-0.12194200562787139,0.058612113889773276,4.899741863484408e-05,-0.12304177321510346,,,,,,,,,,,,,
2016-06-29,-0.010990650975278071,-0.016611229186274556,0.04068223573141849,-0.009456950103067463,0.011103902297687984,-0.12558942427961084,0.0005905847318279367,0.0,0.03577649388166804,,,,,,,,,,,,,
2016-06-30,0.05226985838745257,0.02702693667563394,0.0387618566997312,0.03240369647749919,0.02030316724334047,0.050490239773349765,-0.017706946997010475,0.0,-0.011870413667718238,,,,,,,,,,,,,
2016-07-01,0.004394598127820171,-0.0065789020197974946,0.03342886906728659,0.014896854330257892,0.015489701277066503,-0.05039669756410137,0.019528324369983308,0.0,-0.02102476270067033,,,,,,,,,,,,,
2016-07-02,0.04052368345860824,0.013245037580272845,0.05475025482954732,0.07846625860352052,-0.009152334625470271,0.0024570212916075196,-0.01296599403415255,0.0,-0.005828126931123001,,,,,,,,,,,,,
2016-07-03,-0.06400155636164562,-0.07843139865794546,-0.026874115983027025,-0.07334111800003329,-0.02298560975890107,-0.05490192408283667,-0.013733428064367503,0.0,-0.03365656385518945,,,,,,,,,,,,,
2016-07-04,0.037952561221273884,0.024822678200623338,0.004198484183268958,0.06754055810244997,0.009277300349734174,0.0036306726353909635,0.06372032580925935,0.0,-0.021262425220838543,,,,,,,,,,,,,
2016-07-05,-0.01906640033610929,-0.006920367485529932,0.014115886323411875,-0.019442475954197347,-0.012909826952594794,-0.03410848692984214,-0.046812741282677206,0.0,-0.07493680483762555,,,,,,,,,,,,,
2016-07-06,0.009996584316817492,-0.01045293976589523,0.11781330235932352,0.003580230623871916,-0.001458760326770614,-0.012306077240959667,-0.0011942171805667812,0.0,-0.007774610966131412,,,,,,,,,,,,,
2016-07-07,-0.054285101786537004,-0.0316901762073708,-0.018477350241715818,-0.07974996523678424,0.008164585107179212,-0.05742144850810149,-0.013899269201978481,-9.000301361195007e-06,-0.03984275139053539,,,,,,,,,,,,,
2016-07-08,0.04052847040600782,0.0072727826903196124,0.04119783289787127,0.02627273261769325,0.05940863009406283,0.07471267828440498,0.0177326755544136,7.987094286177054e-06,0.127129220825408,,,,,,,,,,,,,
2016-07-09,-0.023349513882981232,-0.025270844225302902,-0.012866222300444874,-0.013469467590936923,-0.011771987468969236,-0.05721925013840323,-0.005361172503896561,0.0,-0.037658192463004836,,,,,,,,,,,,,
2016-07-10,-0.0024579644941098433,0.0074074640980488216,-0.021823735660850607,-0.015190724201832428,0.007863173972230353,0.05048211988132123,-0.000748585917224931,0.0,-0.001632348132222683,,,,,,,,,,,,,
2016-07-11,-0.0026194850435854455,-0.018382385591957262,0.036774918782403354,-0.003509899491356494,0.07264711830443349,-0.02321813056729971,-0.02097694537082917,0.0001609923086685061,-0.04463085193282479,,,,,,,,,,,,,
2016-07-12,0.026081670906665577,-0.007490584855989413,0.0019260149174193941,0.016605217518778748,-0.015015365842202533,0.10060806250413501,-0.028160392734769002,-0.0001599532774331225,0.005459441439890522,,,,,,,,,,,,,
2016-07-13,-0.015172661582416813,-0.007547227003660506,-0.02645987229615554,-0.0035465890644368336,-0.0003329493730832578,0.08689096836965482,0.009606335809543287,0.0,-0.0014834591314173418,,,,,,,,,,,,,
2016-07-14,0.0055159079658642085,-0.0038023104015691978,0.037455187447857696,0.002394584365690511,-0.010944199689159939,-0.05776341199760282,-0.00405556034137311,0.0,0.09644303674686494,,,,,,,,,,,,,
2016-07-15,0.007866851543552045,0.00763364629585106,-0.007802558666194059,0.002726337194312922,0.043857341144963646,-0.030407066541607297,0.008927204632724228,0.0,0.038078056138493466,,,,,,,,,,,,,
2016-07-16,-0.0037511606484723625,-0.007575815202194636,-0.004619900285580902,-0.006514803975849803,0.021321838477585286,-0.025796623543349884,0.020180076896988863,0.0,-0.025000875746808537,,,,,,,,,,,,,
2016-07-17,0.02828826916516869,0.003816823147925419,0.0029714817974864083,0.01384576633897705,-0.0175804044680542,-0.0005192147538745084,-0.005173502399823504,0.0,-0.042401794735771325,,,,,,,,,,,,,
2016-07-18,-0.00935003650652666,-0.04182508243398475,-0.01682033010456241,-0.009945331857792672,0.012987702550341096,0.029610373337019658,-0.008565304544487118,0.0,-0.011139290703284233,,,,,,,,,,,,,
2016-07-19,-0.0003595338446481522,-0.02777775852924369,-0.02673653876941151,0.0002265660993663321,0.03378325724564735,-0.04137231465033686,-0.011879032375663123,1.001358032248767e-05,0.05298880151752683,,,,,,,,,,,,,
2016-07-20,-0.010669341750207062,-0.004081663684244452,-0.07339263562714549,-0.005808362980796566,-0.007748990152231516,-0.02000002941018475,-0.001561292111548429,-1.0013480051696e-05,0.07156320892445667,,,,,,,,,,,,,
2016-07-21,-0.0010109490754345307,-0.028688505036427947,-0.012991056547637991,-0.0011708638128985482,0.0615610193960181,-0.01235227852047105,0.003283804060214335,0.0,0.0160715106392757,,,,,,,,,,,,,
2016-07-22,-0.021643225766245777,0.0,0.05174581292668923,-0.019887280604956814,0.03236797691544879,-0.008156605509016646,-0.017612244801679333,0.0,0.15897934598898478,,,,,,,,,,,,,
2016-07-23,0.007588176149103898,0.059071688506072695,0.03258685617713364,0.0046331829322032725,0.006643513792953026,0.1425438572697102,0.0022211815089823173,0.0,-0.024703469129542133,,,,,,,,,,,,,
2016-07-24,0.008739059068229693,-0.007968072517183233,-0.004509109225853902,0.003369476734414345,-0.010791390497739584,0.08109399565084074,-0.004907393333184795,0.0,-0.10840783597951276,,,,,,,,,,,,,
2016-07-25,-0.010869728745036777,-0.016064262191443746,-0.018942145986460157,-0.009489840120681992,-0.007864428958982761,-0.04882375050392629,-0.006363321594765825,-1.0132789611816406e-06,0.0852268188217058,-0.3514288374708888,,,,,,,,,,,,
2016-07-26,-0.0035361549353930544,-0.020408199630203572,-0.010642957281271626,-0.015327229200403414,-0.0298282552641429,-0.09519367152628688,-0.03970541518743109,1.0132799879158938e-06,-0.13346243731649166,3.2388305971091444,,,,,,,,,,,,
2016-07-27,0.003939945100722264,-0.012499974230780642,0.06428697306847564,-0.003614435257777382,0.033073454029173055,-0.004125809481237863,-0.004834942949494714,0.0,0.08201344553910772,-0.3726091078201069,,,,,,,,,,,,
2016-07-28,0.001043755362771126,0.004219380007456142,-0.046045171050968614,0.0029955632780573893,0.01684240332278808,0.00880373522564204,0.0008376286146440926,0.0,-0.009959297850240967,0.08016079111813679,,,,,,,,,,,,
2016-07-29,0.002987674445236399,0.0,0.02069463998746701,0.02764791152552948,0.016171348552895592,0.03336751091076806,0.022932766661821313,7.998943328857422e-05,-0.0038151872535128195,-0.05474878284868745,,,,,,,,,,,,
2016-07-30,-0.0029604733561579,0.004201712784956069,0.011099434386281803,-0.0038332309477792093,-0.025436162427995068,-0.03626426984111897,0.0016363295955297286,-6.997025608490581e-05,-0.026073429630496414,-0.04075297365488617,,,,,,,,,,,,
2016-07-31,-0.04635692848404205,-0.03765688593292493,-0.04641446419536699,-0.011814891656520832,0.031244183956985472,-0.012371108285274435,-0.028753463265597023,-4.7027593813475654e-05,-0.046954510326024934,0.1462668888695573,,,,,,,,,,,,
2016-08-01,-0.02946953200920699,-0.030434823871186234,-0.07012429083906035,-0.0374705779836535,0.04095770112885422,-0.02192071302561671,-0.006560145502511161,3.6002538059909384e-05,-0.07867196604389826,0.3016819210766968,,,,,,,,,,,,
2016-08-02,-0.09699763217344737,-0.07623317858950096,-0.12442597494304741,-0.05793830277015599,-0.07460683751211272,-0.07363927785966862,-0.036572940962564915,-3.993515246603074e-06,-0.19689257453457,0.17955776151685843,,,,,,,,,,,,
2016-08-03,0.03450440244883124,0.038834965172971136,0.06032822948902816,0.021884372642765326,0.018983508295215445,0.03917053812444116,-0.00773284169103583,1.0132840346788186e-06,0.17145458426844584,-0.05843172507203043,,,,,,,,,,,,
2016-08-04,0.021071627173149254,0.004672864785339348,0.17424323627088323,0.007856493068628012,0.021398902986713653,0.041574273298008446,0.030109793295383103,0.0,0.07275186734477579,-0.09855205752524798,,,,,,,,,,,,
2016-08-05,-0.005613061413004994,0.013953527408226307,-0.030634726073467622,-0.005178175819460784,0.02017321286306739,0.011176180743472708,0.10849379471911691,-0.00016301935448026494,-0.010631376997490727,0.10360939836511518,,,,,,,,,,,,
2016-08-06,0.022146143317866906,0.059633014050046285,0.050559008020372165,0.008350698787850774,0.08514238948812602,0.029473663055863186,-0.01706218503127621,-0.00027601560328738284,-0.0040547787940620195,0.042717640882405705,,,,,,,,,,,,
2016-08-07,0.008356874837424755,0.14285716085572053,0.007189879969055291,0.005356108657362801,-0.019192254260129826,-0.03476479343544503,-0.025090744061620485,0.0,0.0028030633691102924,-0.20412635420609382,,,,,,,,,,,,
2016-08-08,-0.002760273197432106,-0.10227273353645394,0.0023619621336887775,0.0013729351340021623,0.00296655864268347,-0.02118647804009588,-0.024441564483237532,0.0,0.030591325965276583,0.017930011005369284,,,,,,,,,,,,
2016-08-09,-0.0055037113934993664,0.0,0.07766113500920646,-0.00680494130717646,-0.007341582222973653,0.012445919318497811,0.02256514081405281,0.0,0.08882738024011383,-0.10827120992665196,,,,,,,,,,,,
